"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_HumanCell"	"FDR_HumanCell"	"LogFC_mean"
"CBL"	0.3812924	-1.489923	0.001110534	-2.113321	4.567659e-06	-3.603245
"UTP18"	0.3798349	-2.175901	9.864261e-13	-1.303576	2.400238e-07	-3.479477
"RMI1"	0.3785585	3.274158	7.846982e-18	2.347707	1.459265e-13	5.621865
"CDS2"	0.3767546	-1.163001	1.04244e-06	-2.448978	3.703268e-21	-3.611979
"RIPK2"	0.3752811	-1.267178	2.238597e-08	-2.081114	1.54158e-21	-3.348292
"PPIH"	0.3752124	2.496924	1.373967e-10	0.8669239	0.003397294	3.363848
"MYZAP"	0.3742597	3.001376	4.936432e-17	2.410293	5.48696e-15	5.411669
"TRIB3"	0.370857	-2.830293	4.323755e-12	-1.617924	1.650951e-06	-4.448217
"CIZ1"	0.3670032	-2.574417	6.480799e-18	-3.050099	5.20364e-28	-5.624516
"GFPT2"	0.3664499	-0.7463704	2.202084e-06	-3.637273	5.377469e-44	-4.383643
"TNKS1BP1"	0.3644736	-1.580401	6.036957e-28	-1.548355	7.811572e-31	-3.128756
"PTPRK"	0.3620938	-2.067138	1.636112e-10	-4.42643	3.527712e-30	-6.493568
"SLC9A8"	0.3614964	-4.03861	7.841573e-08	-4.138628	2.001834e-08	-8.177239
"SLC4A7"	0.3612667	-3.525356	7.576942e-42	-2.433778	5.232239e-34	-5.959134
"N6AMT1"	0.3610829	2.621431	2.52257e-25	2.269579	5.036282e-28	4.891009
"RGS10"	0.360877	2.371364	1.694657e-22	1.273529	5.358126e-12	3.644893
"IGFBP3"	0.3600953	-1.111991	2.422551e-08	-6.24901	5.391571e-52	-7.361
"PRKAG3"	0.3557916	-2.330668	3.790582e-09	-1.697834	2.852866e-08	-4.028502
"FNIP2"	0.3549277	-1.63625	1.742085e-16	-2.043091	1.44351e-27	-3.679341
"SGCE"	0.3548104	-4.581281	5.513335e-57	-5.495432	1.588349e-67	-10.07671
"RTL6"	0.3539321	-1.980252	0.0210412	-4.408903	7.727162e-07	-6.389155
"ANKLE2"	0.3536857	-2.806599	2.442809e-40	-3.110873	2.43843e-51	-5.917472
"UBA6"	0.3505022	-1.915696	1.685187e-12	-1.969042	1.29641e-17	-3.884738
"CDCA3"	0.349694	2.382099	3.656015e-24	3.009386	2.765126e-34	5.391484
"PTBP3"	0.3496713	-1.030033	0.0003021209	-2.313979	2.33385e-15	-3.344012
"GM9833"	0.3496559	5.619118	8.224813e-18	2.337232	5.580735e-16	7.95635
"RGMA"	0.3485976	0.6313415	0.03200927	3.180481	6.098783e-22	3.811822
"UQCC3"	0.3476747	1.709745	9.212519e-10	2.079143	6.297652e-15	3.788888
"NOTCH3"	0.3449403	-2.210473	4.270469e-19	-2.866115	6.233203e-29	-5.076588
"AC091959.3"	0.3399697	-2.434518	1.179628e-21	-1.748031	1.579934e-19	-4.182549
"ZFP277"	0.3347868	1.611347	7.577972e-07	1.940494	1.602159e-10	3.551841
"ZNF277"	0.3347868	1.611347	7.577972e-07	1.940494	1.602159e-10	3.551841
"SMC2"	0.3345151	2.500774	2.543643e-18	1.348921	1.772263e-09	3.849695
"SLC35A2"	0.331465	1.880267	5.144892e-20	1.222591	1.569279e-13	3.102858
"PTCD1"	0.3312767	1.51683	1.941413e-16	1.545263	2.725146e-22	3.062093
"ISG20L2"	0.3305896	-2.958356	2.076648e-32	-1.996086	3.178072e-28	-4.954442
"CHST2"	0.3302607	2.720107	2.305219e-23	1.933108	4.864166e-18	4.653216
"AABR07052692.1"	0.329418	-3.176832	0.0007750523	-4.44358	3.226295e-06	-7.620413
"KCNN4"	0.3258102	0.8406535	1.111804e-05	2.925474	1.091981e-31	3.766128
"ASS1"	0.3255274	-3.045784	1.981137e-14	-5.250062	2.162857e-35	-8.295847
"CEP85"	0.3217128	1.444259	7.765037e-14	2.457054	2.937864e-32	3.901313
"FGF7"	0.3215916	2.103159	2.145349e-09	1.61301	1.251288e-07	3.716169
"CDC42EP5"	0.3188049	1.704611	2.392016e-11	1.68888	2.113386e-15	3.393491
"ALG13"	0.3147737	2.395881	1.779419e-13	0.9305108	3.905859e-05	3.326392
"ADAM33"	0.3142837	3.751405	9.804351e-37	2.80141	2.999188e-35	6.552815
"SLC40A1"	0.3136757	-1.460344	0.0006320711	-2.598942	3.528541e-12	-4.059286
"AABR07072266.1"	0.3134891	-1.811297	0.0003301529	-1.824805	0.0001949874	-3.636102
"LZTFL1"	0.3130354	1.012031	9.060731e-08	1.991135	1.146388e-24	3.003167
"BRD8"	0.3116679	1.644878	1.145925e-17	1.345198	6.221809e-16	2.990076
"SEMA3D"	0.3111884	1.599632	3.160797e-07	5.010404	3.975953e-36	6.610036
"EML4"	0.3088556	-1.810985	3.635265e-10	-1.843505	2.161532e-14	-3.65449
"TCF19"	0.3060347	3.024925	1.683009e-33	3.277882	1.629796e-39	6.302808
"SNCG"	0.305471	4.776454	5.729903e-56	3.572606	1.259317e-50	8.34906
"THRA"	0.3011557	-1.815407	1.473246e-12	-1.876305	1.440809e-16	-3.691712
"SPRED2"	0.2980147	-2.612341	0.001341601	-4.402263	1.969607e-07	-7.014603
"COL8A2"	0.2977353	3.96722	8.433709e-25	3.132142	7.536835e-25	7.099362
"ANP32A"	0.2958095	1.43967	9.528748e-11	2.674935	5.302125e-28	4.114605
"AHRR"	0.2952948	5.158877	5.242571e-44	1.574949	1.486201e-14	6.733825
"PTPN2"	0.2939817	1.839555	1.4578e-10	1.257254	2.692274e-07	3.09681
"DSN1"	0.2912226	1.628154	2.078253e-17	1.245784	6.080484e-17	2.873939
"NCOA5"	0.2885391	-1.57385	1.438051e-21	-1.648288	7.222374e-26	-3.222138
"ASCC3"	0.2849723	-1.066937	0.0003886826	-2.463611	1.913584e-17	-3.530548
"ALDH3B1"	0.2839358	-2.468088	2.829427e-19	-1.373702	1.254744e-12	-3.84179
"DHX34"	0.2835905	1.097249	2.616988e-08	2.013606	1.197269e-23	3.110855
"CORO6"	0.2831256	-2.745916	5.660089e-22	-1.992601	4.598163e-20	-4.738517
"NEWGENE_1309551"	0.2821978	-1.326025	9.750542e-13	-1.871025	2.030848e-25	-3.19705
"NOL8"	0.2821978	-1.326025	9.750542e-13	-1.871025	2.030848e-25	-3.19705
"TIMM44"	0.2818262	-2.061654	6.162102e-24	-1.236142	5.776327e-15	-3.297797
"PIP4K2B"	0.2802272	-3.0499	1.753449e-19	-2.792451	3.508646e-23	-5.842351
"PRKAR1B"	0.2789302	1.214264	3.24659e-05	2.150283	1.08843e-13	3.364547
"MAPK12"	0.2775582	-5.12879	1.199509e-19	-3.115167	6.361562e-12	-8.243958
"CCDC126"	0.2722609	1.371718	9.657793e-09	2.637047	2.912148e-26	4.008765
"ME2"	0.271476	-1.281093	7.396402e-17	-2.051226	1.88528e-34	-3.332319
"GM28035"	0.2708406	-1.606251	2.460226e-13	-2.386713	1.020349e-27	-3.992964
"BACE1"	0.2705733	-2.412307	1.75142e-25	-3.201858	1.424848e-40	-5.614164
"PKIA"	0.2705433	-4.034755	1.092945e-20	-2.633472	4.075454e-14	-6.668227
"YY1AP1"	0.2698777	-1.502091	1.745854e-25	-3.343766	3.024771e-51	-4.845856
"GM38431"	0.2695341	-1.607059	3.207339e-17	-1.390777	1.335637e-16	-2.997836
"CHRD"	0.2691877	1.210798	2.75194e-08	2.505752	1.692601e-24	3.71655
"TP53INP1"	0.2688752	-2.476128	2.193861e-22	-3.286871	2.981633e-36	-5.763
"TRP53INP1"	0.2688752	-2.476128	2.193861e-22	-3.286871	2.981633e-36	-5.763
"UNC45A"	0.2673264	1.641758	1.857526e-17	1.616575	8.772167e-20	3.258333
"ZW10"	0.2663426	3.545354	7.935589e-28	1.526262	1.150368e-11	5.071616
"CDH2"	0.2620321	-4.494912	1.940751e-33	-6.364409	4.578194e-48	-10.85932
"LRRC45"	0.2602249	1.364836	1.328498e-18	2.723774	2.962763e-44	4.08861
"FAM162A"	0.259378	-4.166813	6.183657e-28	-1.584306	7.12141e-10	-5.751119
"KCNQ5"	0.2589026	5.287425	2.634732e-25	3.319553	5.768774e-20	8.606978
"CRTC3"	0.2545059	-1.553119	2.470394e-08	-2.56034	1.540701e-21	-4.11346
"SLC1A3"	0.2508595	1.84309	2.763761e-12	1.749507	1.009547e-15	3.592596
"SEMA7A"	0.2505044	-3.853871	3.146115e-06	-5.133742	1.983212e-09	-8.987613
"FUT11"	0.2500145	-0.9544892	3.156303e-07	-2.166881	4.566088e-27	-3.121371
"CCDC3"	0.2499741	-2.027072	9.800489e-18	-5.416339	1.203608e-48	-7.443411
"ARID1B"	0.2499111	-2.250045	1.616105e-13	-1.699296	6.841787e-13	-3.949341
"KIFC1"	0.2466077	1.450938	2.78684e-09	2.390006	9.470952e-21	3.840944
"WISP2"	0.2459705	2.731728	0.002886721	2.437886	0.005712132	5.169614
"AMOTL1"	0.245646	-4.072799	2.30453e-48	-2.831524	8.296778e-45	-6.904324
"NEO1"	0.2450195	-2.115822	1.678129e-11	-1.85384	2.781963e-11	-3.969662
"MCEE"	0.2421584	1.764962	3.103053e-07	1.576255	9.898997e-07	3.341217
"DCUN1D4"	0.2389033	-1.24968	6.599254e-24	-2.110217	2.829506e-43	-3.359897
"RAVER1"	0.2385448	-1.485919	2.215867e-14	-1.390777	2.685222e-15	-2.876696
"ITPK1"	0.2377837	-2.423808	4.002488e-17	-1.007057	4.723139e-06	-3.430865
"ACAA1"	0.2330117	1.473278	7.867149e-06	2.321213	6.989229e-13	3.794491
"ACAA1A"	0.2330117	1.473278	7.867149e-06	2.321213	6.989229e-13	3.794491
"ATP23"	0.2327471	1.315536	2.542921e-13	1.55373	7.824059e-22	2.869266
"AC084822.2"	0.2323767	-4.590965	9.38592e-46	-0.9755619	3.529749e-15	-5.566527
"ANKRD2"	0.2300716	-3.38701	2.520053e-23	-1.169124	9.322548e-07	-4.556134
"RFC3"	0.2286197	2.176652	2.569054e-24	2.046639	7.222374e-26	4.223292
"VGLL2"	0.2278122	-3.549068	1.082066e-20	-3.626252	4.686976e-27	-7.17532
"AABR07059663.1"	0.2269304	-0.8420414	0.0009481669	-2.544912	3.270233e-22	-3.386953
"SAMD9L"	0.2269304	-0.8420414	0.0009481669	-2.544912	3.270233e-22	-3.386953
"NACC1"	0.2260157	-1.628463	1.512027e-07	-1.818115	2.790619e-12	-3.446578
"FBXO32"	0.2254031	-4.330895	4.661597e-27	-4.207753	4.236141e-33	-8.538649
"RAI1"	0.2236111	1.767288	4.622873e-16	1.847924	1.247226e-19	3.615212
"SUV39H1"	0.2229302	1.887763	2.598379e-35	2.575093	8.502413e-52	4.462856
"SUV39H1L1"	0.2229302	1.887763	2.598379e-35	2.575093	8.502413e-52	4.462856
"DKK3"	0.2224745	-1.546872	1.593561e-10	-4.450484	2.901082e-39	-5.997356
"FBXO10"	0.2172765	-1.32915	6.565033e-05	-1.642108	3.711855e-09	-2.971258
"TMA16"	0.2158498	1.887492	4.820534e-11	1.223971	1.616391e-08	3.111463
"FGFR1"	0.2124137	-2.320379	1.560149e-16	-1.661331	1.8969e-12	-3.98171
"TTC9"	0.2120668	-1.323761	2.258177e-08	-2.162945	5.070504e-21	-3.486706
"TTLL1"	0.2119474	-2.695087	2.288943e-25	-2.228033	7.815263e-27	-4.92312
"CHCHD7"	0.2118321	2.249124	2.672176e-06	2.40032	3.550167e-08	4.649444
"CCL2"	0.211685	-1.19659	0.001249801	-5.902397	2.672535e-32	-7.098987
"NASP"	0.2108113	3.636249	4.937072e-34	2.40773	1.386195e-25	6.043979
"ARHGAP10"	0.2079365	-1.471182	1.489057e-09	-1.627041	4.319153e-15	-3.098223
"FBRS"	0.2042256	2.567707	2.809808e-07	2.266525	1.927265e-06	4.834232
"HSD17B7"	0.2021576	1.981463	1.371621e-14	2.581452	5.951109e-23	4.562915
"AABR07007032.1"	0.2016716	-1.578185	1.45162e-13	-3.302177	3.405269e-32	-4.880361
"ABLIM1"	0.2016716	-1.578185	1.45162e-13	-3.302177	3.405269e-32	-4.880361
"PLPPR2"	0.2011273	-1.847952	3.629604e-15	-1.886191	6.115252e-18	-3.734143
"KAT6A"	0.1969214	-1.126987	4.310243e-10	-1.790812	4.989057e-24	-2.917799
"RXRB"	0.195377	-3.447501	5.203015e-22	-1.17933	3.379283e-06	-4.626831
"RNF40"	0.1950149	-2.438542	6.466128e-29	-0.859515	1.596958e-11	-3.298057
"ATP1A2"	0.1937908	-2.439444	7.206551e-12	-3.549452	4.715733e-22	-5.988896
"KAZALD1"	0.1934155	2.957099	9.703303e-28	1.240035	3.322913e-11	4.197135
"THOC2"	0.191858	-1.571841	4.256044e-15	-2.150909	4.06074e-28	-3.72275
"NEDD1"	0.1915768	-1.132419	5.566552e-11	-2.162977	8.390155e-28	-3.295396
"IRF7"	0.190757	1.842633	2.779802e-23	1.129907	6.232417e-15	2.97254
"PTTG1"	0.186784	1.84448	5.735039e-10	4.202149	7.09641e-31	6.046629
"OLFM1"	0.1840778	1.112027	1.764922e-06	3.654223	3.465903e-30	4.76625
"GDF15"	0.1835701	-2.688271	6.290953e-13	-3.409062	3.014982e-20	-6.097333
"SPATA6"	0.1815975	1.374448	2.522946e-12	1.914666	1.168394e-21	3.289114
"TMEM63B"	0.1764936	-1.565298	2.007811e-10	-1.486728	1.777634e-13	-3.052027
"SERPING1"	0.1759214	-3.023696	3.148993e-15	-5.332113	3.610524e-32	-8.355809
"RGD1559441"	0.1754113	-3.243103	4.081718e-30	-2.895907	3.097864e-30	-6.13901
"DYSF"	0.1744633	-3.1758	2.375774e-21	-3.810017	1.276547e-32	-6.985817
"AC099294.1"	0.1726083	-1.325707	5.783286e-10	-1.857893	9.380474e-21	-3.183601
"SENP5"	0.1726083	-1.325707	5.783286e-10	-1.857893	9.380474e-21	-3.183601
"NDUFAF1"	0.1706735	-2.027595	8.17581e-15	-1.755882	2.514626e-14	-3.783477
"TMEM107"	0.16599	1.369813	7.2432e-10	2.326715	2.599032e-25	3.696528
"OTUD4"	0.1630749	-1.923485	1.219283e-08	-2.231368	2.085679e-12	-4.154853
"BCL2L12"	0.1623945	1.571576	4.91862e-18	1.879444	2.016827e-28	3.45102
"TRIM12C"	0.1581806	4.82496	5.251463e-47	3.105863	1.157363e-44	7.930823
"GEMIN2"	0.1527655	1.493471	2.731631e-08	2.111687	5.386853e-18	3.605159
"DACT1"	0.1495431	-0.7931473	0.04076529	-3.79451	4.018153e-21	-4.587658
"ACAA1B"	0.1492349	1.800769	1.367849e-07	2.321213	1.241054e-12	4.121982
"MFSD10"	0.1479885	-0.8798998	4.568523e-05	-2.403031	2.819044e-25	-3.282931
"TIMM9"	0.1475383	2.297292	3.222166e-24	1.093538	3.769544e-11	3.39083
"FOXJ2"	0.1453988	-1.617198	3.658926e-11	-1.419946	5.436406e-13	-3.037144
"COIL"	0.1446199	-1.261321	0.008694385	-3.779093	9.023665e-12	-5.040415
"POLD1"	0.1444176	1.191673	9.531058e-12	2.435033	3.606422e-31	3.626706
"GOLM1"	0.1388128	-2.838492	4.969558e-27	-5.139018	9.662899e-49	-7.97751
"HIBCH"	0.1387244	2.434367	2.812731e-11	1.336773	1.004419e-05	3.771141
"PTBP2"	0.1371397	-1.851287	0.03498347	-2.243976	0.008345847	-4.095263
"DZIP1L"	0.1360584	2.009341	1.53103e-27	3.041655	3.984758e-47	5.050996
"GTSE1"	0.1357228	1.400629	4.197584e-12	2.824045	5.91776e-31	4.224674
"DDX52"	0.1303259	-1.1852	1.225735e-06	-2.256044	1.279071e-18	-3.441244
"CCNB1"	0.1301185	1.76164	1.336515e-08	1.398052	2.503775e-07	3.159692
"AHR"	0.1292415	-0.7468799	0.04049457	-3.555125	4.04618e-19	-4.302004
"ZFHX4"	0.1254656	-1.830865	1.950474e-10	-2.314224	1.120684e-16	-4.145089
"SLC25A22"	0.1236706	2.975767	3.518519e-34	1.593783	6.789608e-24	4.56955
"PLPP6"	0.1221136	2.234696	1.093331e-15	1.21093	1.1701e-09	3.445625
"IL13RA1"	0.1199236	-1.59548	1.45785e-07	-3.807877	1.275598e-26	-5.403357
"WDFY3"	0.1196806	-2.111681	1.111003e-14	-2.924881	2.209494e-27	-5.036562
"KIF11"	0.1180021	2.075695	4.023599e-13	1.56577	1.703853e-10	3.641465
"BEND6"	0.1143941	2.948787	4.531045e-16	2.251246	1.409514e-15	5.200034
"YLPM1"	0.1138083	-1.386906	9.201059e-13	-1.807442	1.142604e-20	-3.194348
"ACSF3"	0.1123826	1.689596	8.838249e-27	2.445174	1.108206e-41	4.13477
"IRF2"	0.111929	-1.296155	2.693267e-09	-2.784513	7.667747e-30	-4.080669
"HRCT1"	0.1073324	1.79674	2.991473e-13	1.564229	5.362744e-15	3.360969
"PRRC2B"	0.1059545	-3.224749	7.67749e-25	-1.280115	5.628918e-11	-4.504864
"CLIP2"	0.1046341	2.48734	6.57488e-23	1.287991	1.12598e-11	3.775331
"P4HA3"	0.1026837	2.132299	2.610553e-15	2.180957	9.718893e-21	4.313256
"LRRN1"	0.1009816	-0.9122423	0.01512365	-4.443399	2.0545e-23	-5.355641
"SMG5"	0.09951107	-1.302848	9.33037e-24	-1.786411	2.569081e-36	-3.08926
"ADM"	0.09664352	-0.8211454	0.0009949277	-3.731435	1.784451e-30	-4.552581
"DDIT4L"	0.09346769	1.786581	1.935379e-08	1.602899	3.469381e-10	3.38948
"DDIT4L2"	0.09346769	1.786581	1.935379e-08	1.602899	3.469381e-10	3.38948
"TSPAN33"	0.09033883	2.122302	6.568767e-14	1.044952	4.085668e-06	3.167254
"CDKN3"	0.08942555	3.3481	1.717131e-27	2.979442	1.70208e-27	6.327541
"TMF1"	0.08936454	-2.943595	1.75041e-17	-1.91493	6.884746e-14	-4.858526
"PEX7"	0.08935714	1.543857	3.807386e-07	1.901044	2.606177e-11	3.444901
"HERC1"	0.08783723	-1.838227	5.859189e-17	-1.111954	3.520043e-10	-2.950181
"PHIP"	0.08776229	-1.098257	9.41451e-05	-2.437308	3.750386e-19	-3.535564
"ZFP180"	0.08726102	2.019626	2.424567e-22	2.793299	5.282835e-38	4.812925
"ZNF180"	0.08726102	2.019626	2.424567e-22	2.793299	5.282835e-38	4.812925
"PML"	0.08573923	-3.639944	6.671511e-07	-3.100637	7.903452e-06	-6.740581
"LNPEP"	0.08242581	-2.532847	9.763608e-12	-2.932298	7.073743e-19	-5.465145
"RGD1565033"	0.07908392	3.453031	9.001264e-18	1.149558	1.205542e-05	4.602589
"COL4A5"	0.07706705	2.012108	4.276396e-12	2.772802	4.715832e-21	4.784909
"SCARA5"	0.07696506	2.469063	3.201333e-12	3.667003	6.228537e-26	6.136066
"AC087632.1"	0.07459336	3.960863	3.538028e-27	3.665744	2.175529e-28	7.626607
"PCLAF"	0.07427763	3.960863	4.04822e-28	3.666622	2.310524e-29	7.627485
"KPTN"	0.07363628	1.78245	1.377854e-14	2.047369	7.065059e-23	3.82982
"GM49336"	0.07213473	-2.643191	8.64572e-27	-2.379426	5.398748e-29	-5.022618
"PPIF"	0.06731792	-1.259066	2.63053e-14	-1.685491	1.691137e-23	-2.944557
"DDI2"	0.064781	-1.72874	5.297246e-15	-1.552395	9.374389e-18	-3.281135
"KIFC5B"	0.06342498	2.528867	5.466532e-22	2.40509	6.022181e-27	4.933957
"AL049844.3"	0.05745696	1.152138	2.048717e-05	4.920689	6.68961e-37	6.072827
"RIPK3"	0.05732031	3.774736	9.203418e-48	4.312059	5.955862e-60	8.086795
"B3GALNT1"	0.04899599	1.607028	1.18324e-09	2.450403	1.38483e-19	4.057431
"CRYL1"	0.04833586	2.446432	2.071744e-21	1.51253	1.138607e-13	3.958962
"MEIS1"	0.04762042	2.81982	5.31432e-16	2.04234	2.068996e-11	4.86216
"OCEL1"	0.04739769	0.924223	3.285821e-05	2.692561	6.500794e-25	3.616784
"NHLRC2"	0.0431828	-2.26568	1.704766e-16	-2.866214	6.265241e-28	-5.131894
"SURF6"	0.04258882	2.427715	1.093544e-22	1.76793	5.444303e-18	4.195644
"CDADC1"	0.03982988	2.097851	1.717052e-17	2.08654	4.665393e-20	4.184391
"TRIM12A"	0.03923557	4.709774	2.186176e-47	3.105863	3.568898e-42	7.815638
"TROVE2"	0.03804982	-2.028907	4.72696e-13	-2.850673	5.966099e-23	-4.87958
"EHD3"	0.0360101	-1.953062	3.722708e-17	-1.60912	3.046029e-18	-3.562182
"NFATC4"	0.03444463	1.74308	6.478223e-16	1.240152	4.148398e-14	2.983233
"ZNF280D"	0.03426466	-3.060353	4.836623e-12	-1.579524	3.086863e-05	-4.639877
"WASF2"	0.03176662	-5.539435	2.501842e-35	-4.837303	2.280195e-38	-10.37674
"TST"	0.03168819	-1.214787	8.416674e-11	-2.598406	1.018984e-30	-3.813193
"AABR07026291.1"	0.03067462	-2.889897	5.480354e-22	-3.453876	2.773285e-33	-6.343773
"HOOK3"	0.03067462	-2.889897	5.480354e-22	-3.453876	2.773285e-33	-6.343773
"DTX3L"	0.03028785	-1.027799	1.520423e-06	-2.108709	3.224461e-22	-3.136508
"IPO11"	0.02980103	2.29302	6.620802e-15	2.640224	2.369011e-20	4.933244
"RCL1"	0.02857186	1.888882	1.562443e-11	3.872719	7.208972e-31	5.761602
"CREB1"	0.02842685	-1.22703	1.722563e-05	-3.250776	2.170633e-23	-4.477806
"ZFP280D"	0.027317	-3.060353	9.667155e-13	-1.508909	1.394884e-05	-4.569262
"GAB2"	0.02598196	-1.39078	4.815296e-10	-3.037725	8.350785e-30	-4.428505
"SPC24"	0.02329914	1.752602	3.419719e-15	2.716282	3.901194e-31	4.468884
"TTC7"	0.01948392	2.28216	9.081261e-28	1.379149	3.355027e-21	3.661308
"TTC7A"	0.01948392	2.28216	9.081261e-28	1.379149	3.355027e-21	3.661308
"BICDL2"	0.01947025	4.604026	8.358525e-42	3.909266	1.907825e-44	8.513292
"SHMT1"	0.01923543	2.220103	3.129704e-25	2.681584	3.80842e-34	4.901687
"TOM1L2"	0.01815338	-1.815662	2.968971e-09	-2.273638	4.18254e-17	-4.0893
"CD99L2"	0.01614622	-3.671128	7.654845e-34	-3.323932	2.328907e-34	-6.99506
"RGD1306063"	0.01361403	2.130938	2.67946e-19	1.876784	4.90576e-22	4.007722
"DEDD"	0.01300801	-1.745365	7.50927e-20	-3.046838	5.686647e-39	-4.792203
"SETD4"	0.01155886	2.263936	5.801736e-21	1.940401	4.057596e-20	4.204336
"SLC16A2"	0.01027069	-1.245174	1.492559e-14	-3.333929	9.23601e-45	-4.579104
"NCAPH"	0.009310955	2.457974	3.083808e-22	2.897872	5.88451e-30	5.355845
"AC123346.1"	0.00846438	3.897459	7.119717e-34	3.771005	2.217696e-36	7.668464
"ASB1"	0.008401687	-1.513061	1.645304e-12	-2.513497	2.031935e-29	-4.026558
"FAM193A"	0.008288092	-1.645125	8.327966e-13	-1.367956	7.692278e-14	-3.013081
"AAED1"	0.008137291	-3.300875	1.038371e-24	-2.802387	7.40937e-27	-6.103261
"PRXL2C"	0.008137291	-3.300875	1.038371e-24	-2.802387	7.40937e-27	-6.103261
"THAP3"	0.006303618	1.320931	1.124176e-15	2.15077	7.610788e-34	3.471701
"CDC14A"	0.004378594	3.172785	1.005097e-17	1.628813	1.137132e-09	4.801598
"ADAMTS1"	0.003266263	-1.758743	5.778443e-05	-4.474406	1.378797e-20	-6.23315
"TRIM23"	0.0008602794	1.599603	1.70329e-11	1.64857	3.781771e-16	3.248173
"NCALD"	-0.001953556	3.237486	8.647788e-22	2.081233	2.130524e-16	5.318719
"ANKRD11"	-0.006632046	-2.044731	1.45484e-18	-1.742609	1.784725e-20	-3.78734
"SIAH2"	-0.008053115	-2.07682	5.661159e-27	-2.303006	1.731708e-33	-4.379826
"EYA1"	-0.009614674	0.96371	0.005668915	2.401763	3.067405e-12	3.365473
"ZFP771"	-0.009632075	3.316567	1.061733e-35	3.45489	1.7749e-44	6.771456
"ZNF771"	-0.009632075	3.316567	1.061733e-35	3.45489	1.7749e-44	6.771456
"SUCO"	-0.01075506	-1.877668	1.203488e-10	-2.828017	1.152389e-23	-4.705684
"ADSSL1"	-0.01164496	-3.625997	3.773405e-32	-1.536207	6.138007e-14	-5.162203
"EXTL3"	-0.02164396	-2.365815	3.469899e-24	-0.9013292	9.924813e-08	-3.267144
"DLGAP5"	-0.02232357	2.12589	2.979505e-18	1.65385	1.843442e-15	3.779739
"PSMB9"	-0.02309293	2.508565	1.09414e-23	1.320352	1.95198e-12	3.828917
"NUP58"	-0.02589033	-2.146531	5.000641e-18	-2.379426	1.218879e-24	-4.525957
"PPFIA4"	-0.02607089	-2.523919	4.235026e-13	-2.93788	1.694443e-18	-5.461799
"LPL"	-0.02829099	1.559907	2.85345e-05	4.81063	1.090445e-26	6.370538
"MON2"	-0.02959563	-1.622169	1.978885e-07	-1.605071	2.787582e-10	-3.22724
"DTL"	-0.0303911	3.401856	2.877458e-34	2.169567	7.282499e-25	5.571423
"PRIM2"	-0.03506408	1.951209	2.262563e-15	1.698102	5.748734e-15	3.649311
"MAGEE1"	-0.03651673	1.020563	4.442975e-05	2.289729	4.317101e-20	3.310292
"GON4L"	-0.03859391	-1.502091	8.997753e-29	-2.129921	2.450694e-43	-3.632011
"ZFP688"	-0.03878755	1.09919	1.339471e-12	1.957477	1.107352e-28	3.056667
"ZNF688"	-0.03878755	1.09919	1.339471e-12	1.957477	1.107352e-28	3.056667
"TMEM94"	-0.04020205	-1.65404	3.347951e-13	-1.935367	3.969356e-21	-3.589407
"ACTN3"	-0.0407001	-6.13365	2.815026e-46	-0.4733564	0.01466734	-6.607006
"TEPSIN"	-0.04084031	1.662883	4.766152e-14	2.036045	9.865852e-24	3.698928
"NKIRAS1"	-0.04130095	-2.089622	2.024844e-18	-1.42783	3.572008e-13	-3.517452
"MAU2"	-0.04288823	-1.642642	5.780451e-14	-1.350528	1.536063e-12	-2.99317
"MINDY2"	-0.04469822	-2.362058	1.928207e-27	-1.013002	6.453033e-14	-3.37506
"SOX9"	-0.04716043	-1.699856	4.458584e-11	-1.614615	2.814487e-14	-3.314472
"UBE2O"	-0.0472865	-1.900208	1.071391e-06	-1.246522	0.0005117857	-3.146729
"RNF38"	-0.04888615	-1.01175	1.011361e-09	-2.985658	2.909595e-38	-3.997408
"TRIM5"	-0.04895491	4.851995	7.199784e-50	2.226659	3.968004e-29	7.078654
"BUB1"	-0.05268614	2.73702	5.342407e-19	2.776165	3.507136e-22	5.513185
"ANKRD24"	-0.05308597	1.421114	4.78162e-20	2.454036	8.453008e-42	3.87515
"TAF11"	-0.05366986	0.8726639	1.376393e-07	2.60018	4.009267e-33	3.472843
"PSMC3IP"	-0.05442274	2.418263	1.155405e-11	1.929411	5.264837e-10	4.347674
"GPR153"	-0.05493143	-1.409364	4.283139e-10	-2.799815	5.813715e-30	-4.209179
"ZYG11B"	-0.05692283	-3.288538	1.31013e-26	-4.30175	1.827648e-41	-7.590289
"TTC23"	-0.05702151	1.352005	2.790211e-14	1.965186	1.432166e-28	3.317192
"GGPS1"	-0.05750453	-1.869584	2.123105e-11	-2.427628	1.19986e-18	-4.297212
"APOBEC2"	-0.05921484	-3.16925	6.803682e-09	-3.37269	2.343721e-11	-6.54194
"HIST1H2BK"	-0.05948727	-6.378893	4.253976e-24	-5.697976	1.434766e-27	-12.07687
"HOXD8"	-0.05991958	3.001385	2.58992e-24	1.445175	2.202501e-11	4.44656
"KMT2A"	-0.06284201	-1.606459	1.061947e-07	-2.033941	1.298258e-12	-3.6404
"FAH"	-0.06348669	-2.480618	2.256054e-25	-1.674682	1.366393e-18	-4.155299
"RNF6"	-0.06485932	-1.856941	1.210302e-06	-1.982089	6.089241e-08	-3.83903
