"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_RatL6"	"FDR_RatL6"	"LogFC_mean"
"MSTN"	-1.43079360127635	1.60854664560311	0.000222021842631903	3.29556100408322	7.82919220312097e-18	4.90410764968634
"PRR15"	-1.43256946115543	2.22334771287763	8.25421250252659e-19	1.83317909567362	8.34102620783904e-20	4.05652680855125
"DPYD"	-1.43259339973281	2.81682845973942	1.13771154091145e-14	2.87347992863151	6.63665281429122e-20	5.69030838837093
"APOL11A"	-1.43274485243827	3.1775762866983	1.40471240935307e-22	1.34783285810641	1.27737052925665e-20	4.52540914480471
"DOCK8"	-1.43792579741055	-1.24391328098537	7.79948331940697e-15	-1.73167764638193	1.3921800315266e-28	-2.9755909273673
"CLSPN"	-1.44341248369138	-1.27830273084654	2.05957477509219e-13	-1.82529546044226	2.62492730849466e-26	-3.1035981912888
"GNPDA2"	-1.44396799345992	1.57866618932626	1.15579481173804e-10	4.75735455289342	2.04320085880374e-42	6.33602074221968
"IL3RA"	-1.44544545683667	-2.03700544492731	1.7430212159138e-23	-1.52672289346452	8.83165997850442e-20	-3.56372833839183
"ALDH1A3"	-1.44682668996101	2.44488618018085	1.10385205615795e-22	3.1777566088529	4.3441151583182e-33	5.62264278903375
"MTTP"	-1.45586316162428	-1.04298971644734	0.00210495554291699	-1.95699011065116	1.81601284402074e-09	-2.9999798270985
"TNFRSF13B"	-1.45881443960693	2.91990905521828	8.50175961531577e-31	1.14254344193724	8.06443048860625e-15	4.06245249715552
"SAMD11"	-1.46222826856142	1.77824799991764	1.5320247239694e-19	1.45813786263538	6.0196719189683e-21	3.23638586255303
"FOXF1"	-1.46506945486874	-1.19596818322772	3.96200072063089e-11	-2.03566257217208	2.39309584542476e-25	-3.2316307553998
"PPARA"	-1.46576818322621	1.34534473909012	5.96919878621319e-12	1.56470708857704	2.34454614009627e-17	2.91005182766716
"CYP4F13"	-1.46795228170076	-2.13546794724653	2.39600634190403e-24	-1.64880397679873	2.78821290808219e-21	-3.78427192404526
"CYP4F6"	-1.46795228170076	-2.13546794724653	2.39600634190403e-24	-1.64880397679873	2.78821290808219e-21	-3.78427192404526
"ARMC9"	-1.47314585358324	1.14415020745932	7.96210522287745e-12	2.89166702369525	1.75761047529782e-39	4.03581723115457
"PCDHB5"	-1.47470447152146	1.94257990269376	3.94832559873273e-18	1.1761275503314	2.06067102560839e-13	3.11870745302516
"IL33"	-1.4837819555778	-3.98881684318367	4.96394178047051e-28	-1.92673240302835	1.33117993118624e-16	-5.91554924621202
"NPPC"	-1.48488143220396	1.20573838668262	7.13796297697521e-06	1.8049948130047	4.46544400619231e-12	3.01073319968731
"NDN"	-1.49686526376869	1.25171115397473	0.000263072648593143	3.1195836695919	1.91826062069922e-17	4.37129482356662
"CACNG2"	-1.49741815048222	-2.40730520108229	4.03548991735666e-16	-1.88351267421482	5.30848791212603e-14	-4.29081787529711
"PFKFB1"	-1.50012545399896	-1.62435189575002	2.35660086476893e-22	-1.89220876115623	2.73249364532912e-30	-3.51656065690626
"CNGA3"	-1.50131652544017	-1.15569820612217	0.00034188339763918	-1.74547638269267	9.11822706056874e-12	-2.90117458881484
"GM5065"	-1.50182205875455	3.69264674614186	7.56404440673496e-29	1.45483616652755	1.43270030417778e-13	5.14748291266942
"GPLD1"	-1.50252455154784	-0.98187465006686	6.67921092548927e-07	-2.44207788818378	1.93865138371126e-26	-3.42395253825064
"SP4"	-1.50606766513664	1.80179402369469	2.49936979121809e-12	1.81187620490423	7.47981006395827e-15	3.61367022859892
"PCNX2"	-1.50635524363164	1.98316500273849	2.47239897124002e-16	1.24018416481731	3.53377211779811e-12	3.2233491675558
"KCNMA1"	-1.51666407859724	1.87936893338134	3.33754452565302e-14	1.97814585741543	1.68633544154014e-17	3.85751479079677
"CACNA1H"	-1.51745373414787	2.50331444879641	1.40056858632517e-20	2.4214702541514	1.54666721824479e-25	4.92478470294781
"TMEM136"	-1.52341813011443	2.19217912267265	6.06151887111289e-16	2.59127961378517	4.98704512856402e-25	4.78345873645782
"BTLA"	-1.52346693390804	-0.83619184844108	0.000131557833978572	-2.78588671409799	5.01415292916959e-29	-3.62207856253907
"CYP4F16"	-1.52816506387666	-1.14399419264239	5.56471862757728e-13	-2.21903018592227	6.38199651559709e-34	-3.36302437856466
"GPC4"	-1.52947680867639	1.09983983484161	4.33149500797608e-12	2.91477323352855	3.78261654333075e-39	4.01461306837016
"PPP1R14A"	-1.52962464651329	2.38723382415101	4.15941333357546e-14	2.32560388245402	9.36574275214907e-19	4.71283770660503
"DAPL1"	-1.53010843694537	2.97053610858498	3.56974363930106e-12	3.93202411794877	1.53680999666274e-22	6.90256022653376
"PTGER2"	-1.5313865696709	2.94559357812675	2.2759988775807e-31	1.22153240017193	2.96743766645446e-13	4.16712597829868
"KRTAP1-1"	-1.53160594928256	2.51028690417666	4.96872098013327e-15	1.65907088081479	5.68309206901245e-12	4.16935778499145
"CYP4F5"	-1.53686545366351	-1.09817213976499	5.25181867852783e-12	-2.21903018592227	2.28637465080811e-33	-3.31720232568726
"SLC35F2"	-1.53965090909323	3.06122364610084	6.31435711461686e-20	2.14636705976142	7.74474544077041e-18	5.20759070586226
"CYP4F37"	-1.54364718902985	-1.06245500016892	5.96279832097115e-11	-2.21903018592227	2.4094949228676e-32	-3.28148518609119
"KRT36"	-1.54540742151471	-2.98420861292478	1.36285942231215e-10	-1.51616060524829	8.30145856689713e-05	-4.50036921817307
"SATB1"	-1.55149114138323	1.7155740793399	2.15257815555451e-15	2.80926064851313	2.88340458118923e-30	4.52483472785303
"ABCA1"	-1.55386310427997	1.05103088126655	4.61522157550751e-06	1.97630880506826	2.67523912160928e-17	3.02733968633481
"GH2"	-1.5578761002962	-1.83715968410912	2.26802572215993e-09	-1.9671195319331	5.05829598435844e-12	-3.80427921604221
"ICA1"	-1.55843231716899	-2.53315968598569	1.94586566651074e-31	-1.33870148440775	4.45484256561832e-18	-3.87186117039344
"SCG5"	-1.55976018429709	3.19097786178714	2.09307772926005e-18	1.514402260328	3.73613649007358e-08	4.70538012211514
"AQP3"	-1.56598068538033	3.30222080807508	4.96896949376776e-33	3.3896259448984	1.10820554384272e-41	6.69184675297348
"SLC39A8"	-1.56599576864509	1.42165218786191	5.16295413416481e-14	1.7019232571848	9.62547647467225e-21	3.12357544504671
"MAGEH1"	-1.5673064134601	4.39630273335435	2.11460024625017e-32	3.44815715529977	7.40884970005343e-29	7.84445988865412
"CYTL1"	-1.56849940783805	1.37411973402171	1.3554054659008e-07	2.00746360665396	4.81277151525e-17	3.38158334067567
"ELAVL2"	-1.57872877197729	2.92703967656413	2.68900918709274e-20	1.04718785183737	3.8855722819349e-06	3.9742275284015
"TMEM44"	-1.58710970409347	1.38399600167877	4.12063686465079e-17	1.67857366302265	5.45416675163424e-28	3.06256966470142
"ZFP185"	-1.58975323046692	0.818564259411364	0.000201902054881799	2.79827419729771	4.17066914113147e-08	3.61683845670908
"ZNF185"	-1.58975323046692	0.818564259411364	0.000201902054881799	2.79827419729771	4.17066914113147e-08	3.61683845670908
"RRAGB"	-1.59058508146502	2.5530293398994	1.45420649724428e-11	2.62170633490871	4.31725509750979e-28	5.17473567480811
"SMAD9"	-1.59630490195539	2.48081609150453	1.59398474574538e-32	2.40981876046612	1.23132760193415e-38	4.89063485197065
"ZP3"	-1.5972250273194	2.62299520480026	1.08280300848555e-17	2.70893478057697	1.26293258401836e-21	5.33192998537722
"AABR07002071.1"	-1.59729397434224	1.63371524759824	9.16953957833531e-16	1.76360007099949	1.4610303058763e-22	3.39731531859773
"ZSCAN18"	-1.59729397434224	1.63371524759824	9.16953957833531e-16	1.76360007099949	1.4610303058763e-22	3.39731531859773
"PPP1R3B"	-1.59853672630801	1.29955679521733	2.16848387083803e-19	3.21195753020362	4.92387070942156e-51	4.51151432542096
"MFSD4B3"	-1.59871651727814	1.55474745587018	1.90331222269782e-19	1.72778798976815	8.1268389588854e-28	3.28253544563834
"RGD1561777"	-1.59871651727814	1.55474745587018	1.90331222269782e-19	1.72778798976815	8.1268389588854e-28	3.28253544563834
"RHOV"	-1.59954277160844	1.93986171090232	7.12523379924107e-17	1.32632315244237	3.78786488510499e-14	3.26618486334469
"NSMCE3"	-1.60638646734839	3.93752233265624	3.50601754398969e-39	3.34000515257782	1.62556461950548e-41	7.27752748523407
"DEFA2"	-1.61148163441787	-3.29272498444353	1.28249689465988e-16	-1.23526906239911	1.97099660048047e-07	-4.52799404684264
"DEFA20"	-1.61148163441787	-3.29272498444353	1.28249689465988e-16	-1.23526906239911	1.97099660048047e-07	-4.52799404684264
"DEFA32"	-1.61148163441787	-3.29272498444353	1.28249689465988e-16	-1.23526906239911	1.97099660048047e-07	-4.52799404684264
"DEFA33"	-1.61148163441787	-3.29272498444353	1.28249689465988e-16	-1.23526906239911	1.97099660048047e-07	-4.52799404684264
"DDX3Y"	-1.6218379618729	3.37298526646559	1.60921093564837e-12	1.78822882901897	0.0338078963947993	5.16121409548456
"CCRL2"	-1.62254135145589	-1.87500683631242	8.6205865301861e-13	-1.59930665414698	2.16993806801784e-12	-3.4743134904594
"GCNT1"	-1.62254276609676	1.32838898081374	6.51859153193271e-10	3.89035717471437	9.82981152079164e-38	5.21874615552811
"CCL4"	-1.62400796551964	-2.12249567344995	2.42709371961939e-33	-1.69271783589205	3.20133310361897e-30	-3.815213509342
"TOM1L1"	-1.62756424729684	1.96060782593114	2.58732391844827e-17	3.90838333096098	5.13354164149004e-39	5.86899115689212
"SLAMF9"	-1.62840268625192	-1.73732518839849	2.56485361045341e-27	-1.63510650634032	3.5591025143947e-32	-3.37243169473881
"VAV3"	-1.63026451522617	-2.66776625084812	2.96795150735722e-35	-2.14999274477366	5.30313025210688e-36	-4.81775899562178
"SHTN1"	-1.63177553117596	1.64515795587383	3.00254312839608e-18	2.75973239262946	9.67407797360475e-38	4.40489034850329
"FGF10"	-1.63685181332871	-1.48668779479647	5.71017462321097e-17	-2.16647500506763	5.0038954553621e-30	-3.65316279986409
"LYRM7"	-1.63749897999819	1.76998219249882	6.61505866531021e-09	2.60254209549819	2.79536044923586e-20	4.37252428799701
"RAB25"	-1.63825347292579	-2.3000593083972	1.6917223704675e-20	-1.79677041850264	1.49485385593227e-17	-4.09682972689984
"GM128"	-1.64149387196802	2.5961873153404	1.25207675468371e-29	2.9719708031771	2.34319505760272e-40	5.5681581185175
"RGD1359334"	-1.64149387196802	2.5961873153404	1.25207675468371e-29	2.9719708031771	2.34319505760272e-40	5.5681581185175
"ZFP612"	-1.64188621269362	2.43780956095645	5.05476718316717e-14	1.46653818194354	3.51277331235504e-08	3.90434774289999
"ZNF23"	-1.64188621269362	2.43780956095645	5.05476718316717e-14	1.46653818194354	3.51277331235504e-08	3.90434774289999
"TFPI2"	-1.64489836893902	3.91680721703653	4.84791518810717e-24	3.51388814397426	2.99633393468662e-24	7.43069536101078
"CTAGE1"	-1.64641235063149	-2.81682300574148	1.53126947784678e-42	-3.63344577437765	9.94180907164921e-55	-6.45026878011913
"VEGFD"	-1.64705526445969	-1.95449011490629	1.15880139749349e-12	-1.07553059064906	1.23484067747177e-06	-3.03002070555535
"EN2"	-1.65124248583234	2.14791728360065	9.53078628462513e-10	2.62801515636567	7.16244060455693e-15	4.77593243996631
"EFHC1"	-1.65723742654914	2.68335656796974	6.91563501759297e-31	3.85038438333096	9.08381064935524e-50	6.5337409513007
"FLT3"	-1.66076475799054	-3.26646604971847	5.20589903900458e-24	-1.62380600045079	8.90662691623449e-12	-4.89027205016926
"APOL11B"	-1.66116659181631	2.65258123194997	5.80588101706817e-30	1.34783285810641	3.32714348422241e-19	4.00041409005638
"VEPH1"	-1.6620977253767	2.67187988234183	9.54825023786986e-21	2.25115556563035	7.2356230265406e-23	4.92303544797218
"CCNJL"	-1.66295567145805	2.04260842115847	5.81078806449919e-24	1.87952974904805	1.23969788698535e-28	3.92213817020652
"AABR07058476.1"	-1.66428702394805	2.66901550784376	1.94020270260128e-30	1.34783285810641	1.8790399330265e-19	4.01684836595017
"COL9A3"	-1.67189642772276	1.15209572146191	9.70032931274452e-05	2.80600615782112	1.80163532291503e-18	3.95810187928303
"MNS1"	-1.67471684514498	1.71437139025303	8.63209235837673e-19	1.33640445097076	2.27400017653024e-16	3.05077584122379
"TNFRSF11B"	-1.67675012920847	2.11650363276587	1.01765846030055e-10	2.11350124246845	1.81617342037973e-12	4.23000487523432
"PCTP"	-1.67722599013992	2.26641204516643	2.0951326045738e-20	2.80465630968977	5.87796165456203e-29	5.07106835485619
"FLT1"	-1.67817633048025	-1.50812249127189	2.96902668878921e-18	-1.61918507975125	1.24141002617916e-22	-3.12730757102315
"TLR2"	-1.68160817559801	-2.93081303524225	5.47075860336399e-22	-0.898069436237098	1.47624773569254e-06	-3.82888247147935
"MOGAT2"	-1.68172821385954	-1.79317994740478	1.50101949418674e-18	-1.53755276852003	2.06875703922323e-20	-3.33073271592481
"CYB5R2"	-1.68361512710288	1.26941080472942	3.45991639168502e-08	2.91074905823989	4.33097959618561e-29	4.18015986296931
"ZFP398"	-1.69031616628753	1.7258445714792	3.84732331348306e-19	3.34851381926169	5.15350319893937e-42	5.07435839074089
"ZNF398"	-1.69031616628753	1.7258445714792	3.84732331348306e-19	3.34851381926169	5.15350319893937e-42	5.07435839074089
"TMEM56"	-1.69071859031864	2.253948544155	1.24332146893006e-09	1.84477731225965	0.00862736208111087	4.09872585641465
"SYT1"	-1.69088226787455	2.32391984010453	6.63406784385954e-23	1.51911922829988	6.5914742009088e-16	3.84303906840441
"MFSD4B5"	-1.69142876671323	2.43434206288803	2.67503864765256e-35	1.5443613835214	2.17226467695296e-29	3.97870344640943
"NAGLT1"	-1.69142876671323	2.43434206288803	2.67503864765256e-35	1.5443613835214	2.17226467695296e-29	3.97870344640943
"PAX3"	-1.69148009710198	-0.476714770351973	0.000575016013778467	-4.61772629606174	3.09074089097706e-23	-5.09444106641372
"CX3CR1"	-1.69756634681393	-2.17594489253461	1.29006353539844e-12	-1.58966675727606	7.21415920487245e-10	-3.76561164981067
"LYPD6B"	-1.70227691808297	3.05195265052744	2.25088671468032e-22	3.07454512077347	1.70144020525929e-28	6.12649777130091
"MOXD1"	-1.70252782587411	2.33748544795033	7.02425100771029e-15	4.18864651330617	9.81383709096684e-35	6.5261319612565
"HP"	-1.70580839305551	-1.86414578109253	2.08664159929528e-10	-1.36688347346631	3.95474846802922e-08	-3.23102925455884
"SLC8A1"	-1.70706076490231	1.47859178355946	1.62721921677587e-11	1.38933341822869	1.04609042214936e-12	2.86792520178816
"MFSD4B1"	-1.71175270244983	1.76128360135996	3.4323632532664e-26	1.91003225371242	6.28817061743547e-35	3.67131585507237
"RGD1310495"	-1.71175270244983	1.76128360135996	3.4323632532664e-26	1.91003225371242	6.28817061743547e-35	3.67131585507237
"STK32C"	-1.71249354205226	2.32099152650463	2.85207500167075e-37	2.09316175235758	3.87273016216431e-42	4.41415327886221
"HPR"	-1.72310542392272	-1.91225314819196	1.22743387894756e-11	-1.41499084056573	3.08914155610459e-09	-3.3272439887577
"TNIK"	-1.72524458542808	1.19020804972941	2.35791778388257e-08	2.39155726799643	5.3879802184521e-26	3.58176531772584
"UCN"	-1.72652867848383	1.49084788072002	8.01780996045144e-13	1.74098923305967	1.4799510620872e-20	3.23183711377969
"FAM43B"	-1.72942980511092	1.26822474498274	0.019415951781067	2.25851127327055	2.76435425240081e-14	3.52673601825329
"ABHD15"	-1.73192420569009	1.96224224063632	3.25756745093884e-20	2.5639143139918	3.5755680646624e-33	4.52615655462812
"MEOX2"	-1.73261374540711	4.77377481247122	5.51116220440609e-36	4.58945692021848	1.9490406933787e-38	9.3632317326897
"FSD2"	-1.73283450758806	-2.08305018938116	6.41561910577987e-21	-1.56094963190919	8.68119172740344e-20	-3.64399982129035
"PMFBP1"	-1.73703103969012	-1.6028356848751	7.23128862403097e-13	-1.4292057092315	7.56201897953986e-13	-3.0320413941066
"PLA2G10"	-1.74681874717847	-1.70164203427592	4.12167780031416e-11	-1.59010424558636	8.13630366617836e-12	-3.29174627986228
"IFNA1"	-1.74756464787845	-2.48209783970013	1.13009544993214e-28	-2.64659166565612	9.69090793639803e-35	-5.12868950535624
"SNHG11"	-1.75504432286081	2.20506504346612	4.27679923249771e-24	1.54328233862873	2.43470816378312e-18	3.74834738209486
"OMG"	-1.75640524659415	-1.79413231968088	7.58759017505073e-12	-2.10235086714927	2.82857078259692e-19	-3.89648318683015
"TMEM178"	-1.75764895423453	2.56178650673829	1.01467567681109e-22	3.1333022926105	3.03348340352105e-35	5.69508879934878
"TMEM178A"	-1.75764895423453	2.56178650673829	1.01467567681109e-22	3.1333022926105	3.03348340352105e-35	5.69508879934878
"FAM50B"	-1.76495690788427	2.36262807751531	1.09517304325157e-28	3.10371064486107	2.15177395821772e-40	5.46633872237638
"FBN2"	-1.76570566551775	2.68574818072194	1.78176791666419e-15	2.23917792573943	1.38364786617623e-14	4.92492610646137
"PROSER2"	-1.76767753033234	2.07795917976123	7.42254785146281e-23	2.94172717984025	9.63540631597614e-39	5.01968635960148
"SPACA9"	-1.76942130558068	1.09513917710142	1.52098161986353e-18	2.36311516437796	4.21423677259126e-47	3.45825434147938
"NPVF"	-1.77640641684067	-1.37727547360357	1.36434138263461e-19	-2.74177641672174	1.11176701980088e-44	-4.11905189032531
"DCC"	-1.77817645714573	-2.15208056259318	3.78627898862326e-22	-2.46759595214565	7.49360534942653e-29	-4.61967651473883
"DHRS9"	-1.78311541032003	-2.27461836762621	6.05180820726163e-11	-2.6023754674109	9.73742916968753e-29	-4.8769938350371
"TRIM30C"	-1.78318826139367	1.80634714980716	4.42018864545013e-19	1.76628448880487	1.1393860525046e-07	3.57263163861203
"RETNLA"	-1.79242291165203	-0.929238860938434	5.72299263700696e-06	-2.37333799594009	5.85132276062033e-26	-3.30257685687852
"NAT8F1"	-1.79587557194285	-2.10485338814836	1.24806198479613e-23	-1.44191458493885	7.08297750101147e-18	-3.54676797308721
"CA14"	-1.80788840854829	-2.13188695488946	1.25177125798084e-22	-1.35055640680782	2.0862831300985e-15	-3.48244336169728
"CAR14"	-1.80788840854829	-2.13188695488946	1.25177125798084e-22	-1.35055640680782	2.0862831300985e-15	-3.48244336169728
"SPIN2B"	-1.81194137032793	2.94046576779383	3.35281157100956e-25	3.79042508883228	8.5451689927832e-40	6.73089085662611
"CP"	-1.81221161252863	-3.90481234592627	2.34013724345202e-26	-1.04402960325409	1.31511165415212e-05	-4.94884194918036
"TMEM200A"	-1.81582122505721	1.51436547341717	5.24713139407043e-05	2.49375269196106	1.22515784009102e-13	4.00811816537823
"TNFSF4"	-1.81610844793014	3.38070622846222	2.09455332146177e-22	3.58366937961284	5.88825970110926e-27	6.96437560807506
"CDKN2A"	-1.82547764374505	2.08846984673477	2.44590960450108e-16	3.70654430300163	5.82874169282434e-34	5.7950141497364
"CABYR"	-1.82959319387783	2.12319443519576	2.58369009252779e-20	2.3570692248839	7.80240704533468e-29	4.48026366007967
"EBF2"	-1.82979559053847	3.15953991636822	3.10699784745602e-15	4.97013202167274	9.20597576421114e-30	8.12967193804096
"CPS1"	-1.83040619371351	2.01009553859164	3.19110845243599e-21	2.96213102629929	4.76441216492449e-35	4.97222656489093
"ACSS3"	-1.83093851749396	2.0870273785413	1.32371288177158e-28	2.76330750741892	1.50550546787463e-43	4.85033488596023
"PCSK5"	-1.83184078266995	1.39398437370958	6.85197486449876e-13	1.67934433485119	7.97416632086479e-19	3.07332870856077
"CELSR1"	-1.83210111623664	1.6352267163422	1.63239117419881e-17	1.55284754037155	1.38506836615263e-06	3.18807425671375
"TIMM8A2"	-1.83254210138088	2.80021297478578	4.72896799823229e-23	2.43762379891571	1.75216608492745e-22	5.23783677370149
"GRIN2B"	-1.83723738604285	-0.947914763508054	5.72632171621511e-13	-2.55416129854234	2.33185725139789e-41	-3.5020760620504
"CYP4B1"	-1.83743132955388	-1.71126746037192	4.56781872110894e-12	-1.36908340673658	2.18525220148094e-10	-3.0803508671085
"IFNA12"	-1.83750828176071	-3.44517212829407	2.53113267624945e-14	-2.84436279666284	9.04992549795827e-18	-6.28953492495691
